 PA ;     CONTA        ;      OCG      ;      SAP      ;   DIFERENCA                 
  36;1612010 991       ;      1.101,84 ;      1.101,84 ;          0,00               
  36;1612010 995       ;      2.802,67 ;      2.802,67 ;          0,00               
  36;1612010 996       ;    673.205,08 ;    673.205,08 ;          0,00               
  36;1612040 980       ;     66.947,20 ;     66.947,20 ;          0,00               
  36;  SUBTOTAIS       ;    868.186,29 ;    868.186,29 ;          0,00               
  36;     TOTAIS       ;    972.191,37 ;    966.450,35 ;      5.741,02               
                                                                                     
  37;1612010 131       ; 16.126.509,81 ; 16.121.950,47 ;      4.559,34               
  37;1612010 133       ;    824.855,17 ;    824.858,47 ;          3,30-              
  37;1612010 134       ;  1.560.265,65 ;  1.558.569,04 ;      1.696,61               
  37;1612010 135       ;    311.106,75 ;    310.869,00 ;        237,75               
  37;1612010 136       ;    148.493,43 ;    148.493,43 ;          0,00               
  37;1612010 137       ;    249.462,07 ;    252.217,07 ;      2.755,00-              
  37;1612010 138       ;    244.564,02 ;    242.861,85 ;      1.702,17               
  37;1612010 141       ;      2.416,66 ;      2.416,66 ;          0,00               
  37;1612040 003       ;    948.771,27 ;    947.952,25 ;        819,02               
  37;1612040 035       ;     17.134,65 ;     17.134,65 ;          0,00               
  37;1612040 038       ;  4.421.720,03 ;  4.431.080,78 ;      9.360,75-              
  37;1612040 039       ;  6.407.406,03 ;  6.409.785,27 ;      2.379,24-              
  37;1612099 174       ;  1.055.961,55 ;  1.055.852,21 ;        109,34               
  37;  SUBTOTAIS       ; 32.318.667,09 ; 32.324.041,15 ;      5.374,06-              
  37;1612010 987       ;  6.148.819,70 ;  6.145.169,79 ;      3.649,91               
  37;1612010 988       ;    267.180,50 ;    267.180,50 ;          0,00               
  37;1612010 989       ;     30.568,16 ;     30.568,16 ;          0,00               
  37;1612010 990       ;     18.241,26 ;     18.241,26 ;          0,00               
  37;1612010 991       ;     18.739,74 ;     18.877,62 ;        137,88-              
  37;1612010 992       ;      8.637,66 ;      8.637,66 ;          0,00               
  37;1612010 995       ;    339.057,14 ;    339.387,00 ;        329,86-              
  37;1612010 996       ;  1.118.788,88 ;  1.118.741,81 ;         47,07               
  37;1612010 997       ;        109,09 ;        109,09 ;          0,00               
  37;1612040 980       ;  1.455.661,37 ;  1.455.661,37 ;          0,00               
  37;1612040 981       ;        871,07 ;        871,07 ;          0,00               
  37;1612040 982       ;  1.273.675,61 ;  1.273.675,61 ;          0,00               
  37;1612040 999       ;     58.401,01 ;     58.401,01 ;          0,00               
  37;1612099 961       ;    476.405,43 ;    476.405,43 ;          0,00               
  37;  SUBTOTAIS       ; 11.215.156,62 ; 11.211.927,38 ;      3.229,24               
  37;     TOTAIS       ; 21.103.510,47 ; 21.112.113,77 ;      8.603,30-              
                                                                                     
  40;1612010 131       ;  8.097.516,64 ;  8.101.439,46 ;      3.922,82-              
  40;1612010 133       ;  1.486.852,34 ;  1.485.918,60 ;        933,74               
  40;1612010 134       ;    421.668,42 ;    422.229,49 ;        561,07-              
  40;1612010 135       ;    138.129,05 ;    137.970,64 ;        158,41               
  40;1612010 136       ;    103.050,84 ;    103.050,84 ;          0,00               
  40;1612010 137       ;     83.867,36 ;     84.850,41 ;        983,05-              
  40;1612010 138       ;     76.658,95 ;     76.504,45 ;        154,50               
  40;1612010 141       ;      3.698,73 ;      3.698,73 ;          0,00               
  40;1612040 003       ;  2.569.056,51 ;  2.568.132,25 ;        924,26               
  40;1612040 035       ;     81.581,28 ;     81.581,28 ;          0,00               
  40;1612040 038       ;    667.319,83 ;    667.735,16 ;        415,33-              
  40;1612040 039       ;  2.410.821,13 ;  2.409.346,71 ;      1.474,42               
  40;1612060 145       ;    140.700,40 ;    143.403,88 ;      2.703,48-              
  40;1612099 174       ;    114.338,17 ;    114.338,17 ;          0,00               
  40;1612099 194       ;      5.942,76 ;      5.910,96 ;         31,80               
  40;  SUBTOTAIS       ; 16.401.202,41 ; 16.406.111,03 ;      4.908,62-              
  40;1612010 987       ;  2.534.367,23 ;  2.534.367,23 ;          0,00               
  40;1612010 988       ;     72.180,81 ;     72.180,81 ;          0,00               
  40;1612010 989       ;     12.729,03 ;     12.729,03 ;          0,00               
  40;1612010 990       ;     22.743,14 ;     22.743,14 ;          0,00               
  40;1612010 991       ;      5.867,39 ;      5.867,39 ;          0,00               
  40;1612010 992       ;      2.398,24 ;      2.398,24 ;          0,00               
  40;1612010 995       ;    536.556,94 ;    536.569,90 ;         12,96-              
  40;1612010 996       ;  1.162.070,15 ;  1.161.979,74 ;         90,41               
  40;1612010 997       ;        234,93 ;        234,93 ;          0,00               
  40;1612040 980       ;    142.047,25 ;    142.047,25 ;          0,00               
  40;1612040 981       ;      9.289,86 ;      9.289,86 ;          0,00               
  40;1612040 982       ;     92.370,34 ;     92.370,34 ;          0,00               
  40;1612060 974       ;      5.745,83 ;      5.745,83 ;          0,00               
  40;1612099 961       ;     33.964,24 ;     33.964,24 ;          0,00               
  40;1612099 935       ;      1.438,77 ;      1.438,77 ;          0,00               
  40;  SUBTOTAIS       ;  4.634.004,15 ;  4.633.926,70 ;         77,45               
  40;     TOTAIS       ; 11.767.198,26 ; 11.772.184,33 ;      4.986,07-              
                                                                                     
  41;1612010 131       ;    328.457,77 ;    328.008,82 ;        448,95               
  41;1612010 133       ;    237.649,88 ;    237.953,91 ;        304,03-              
  41;1612010 134       ;     18.470,74 ;     18.470,74 ;          0,00               
  41;1612010 135       ;      6.908,85 ;      6.908,85 ;          0,00               
  41;1612010 137       ;      3.592,25 ;      3.592,25 ;          0,00               
  41;1612010 138       ;      8.441,92 ;      8.392,20 ;         49,72               
  41;  SUBTOTAIS       ;    603.521,41 ;    603.326,77 ;        194,64               
  41;1612010 987       ;    130.509,36 ;    130.509,36 ;          0,00               
  41;1612010 988       ;      3.742,31 ;      3.742,31 ;          0,00               
  41;1612010 989       ;        658,35 ;        658,35 ;          0,00               
  41;1612010 991       ;        248,93 ;        248,93 ;          0,00               
  41;1612010 992       ;         16,36 ;         16,36 ;          0,00               
  41;1612010 995       ;    120.438,46 ;    120.673,40 ;        234,94-              
  41;1612010 996       ;     50.367,39 ;     50.367,39 ;          0,00               
  41;  SUBTOTAIS       ;    305.981,16 ;    306.216,10 ;        234,94-              
  41;     TOTAIS       ;    297.540,25 ;    297.110,67 ;        429,58               
                                                                                     
  43;1612010 131       ; 22.466.120,03 ; 22.409.790,55 ;     56.329,48               
  43;1612010 133       ;  1.147.843,35 ;  1.147.947,64 ;        104,29-              
  43;1612010 134       ;  2.974.905,21 ;  2.979.364,91 ;      4.459,70-              
  43;1612010 135       ;    624.759,80 ;    624.558,37 ;        201,43               
  43;1612010 136       ;    643.851,24 ;    642.870,30 ;        980,94               
  43;1612010 137       ;    464.334,74 ;    470.588,22 ;      6.253,48-              
  43;1612010 138       ;    465.696,58 ;    463.409,43 ;      2.287,15               
  43;1612010 141       ;     10.627,24 ;     10.627,24 ;          0,00               
  43;1612040 001       ;  2.883.201,36 ;  2.882.953,12 ;        248,24               
  43;1612040 003       ;    336.811,99 ;    336.811,99 ;          0,00               
  43;1612040 035       ;    263.348,51 ;    263.348,51 ;          0,00               
  43;1612040 038       ;  5.948.935,27 ;  5.997.424,54 ;     48.489,27-              
  43;1612040 039       ;  2.679.533,39 ;  2.678.818,75 ;        714,64               
  43;1612040 049       ;    144.915,13 ;    144.915,13 ;          0,00               
  43;1612099 025       ;     11.000,60 ;     11.000,60 ;          0,00               
  43;1612099 174       ;  1.892.122,76 ;  1.891.860,52 ;        262,24               
  43;  SUBTOTAIS       ; 42.958.007,20 ; 42.956.289,82 ;      1.717,38               
  43;1612010 987       ;  8.609.895,98 ;  8.610.140,69 ;        244,71-              
  43;1612010 988       ;    509.865,00 ;    509.865,00 ;          0,00               
  43;1612010 989       ;     59.972,33 ;     59.972,33 ;          0,00               
  43;1612010 990       ;    148.669,24 ;    148.669,24 ;          0,00               
  43;1612010 991       ;     33.890,37 ;     33.890,37 ;          0,00               
  43;1612010 992       ;     15.118,43 ;     15.118,43 ;          0,00               
  43;1612010 995       ;    506.938,68 ;    506.924,50 ;         14,18               
  43;1612010 996       ;  1.120.918,12 ;  1.100.951,60 ;     19.966,52               
  43;1612010 997       ;      1.048,92 ;      1.048,92 ;          0,00               
  43;1612040 980       ;    380.962,07 ;    380.962,07 ;          0,00               
  43;1612040 981       ;     60.454,05 ;     60.454,05 ;          0,00               
  43;1612040 982       ;  1.145.673,21 ;  1.145.673,21 ;          0,00               
  43;1612040 998       ;    179.915,55 ;    179.915,55 ;          0,00               
  43;1612040 999       ;     16.056,52 ;     16.056,52 ;          0,00               
  43;1612099 961       ;    731.573,02 ;    731.425,50 ;        147,52               
  43;1612099 999       ;      2.010,87 ;      2.010,87 ;          0,00               
  43;  SUBTOTAIS       ; 13.522.962,36 ; 13.503.078,85 ;     19.883,51               
  43;     TOTAIS       ; 29.435.044,84 ; 29.453.210,97 ;     18.166,13-              
                                                                                     
  44;1612010 131       ; 14.536.032,32 ; 14.517.995,21 ;     18.037,11               
  44;1612010 133       ;  1.943.215,00 ;  1.943.594,89 ;        379,89-              
  44;1612010 134       ;    723.173,76 ;    723.827,95 ;        654,19-              
  44;1612010 135       ;    266.527,61 ;    266.453,81 ;         73,80               
  44;1612010 136       ;      6.000,03 ;      6.000,03 ;          0,00               
  44;1612010 137       ;    146.470,21 ;    146.812,72 ;        342,51-              
  44;1612010 138       ;     98.813,78 ;     98.470,41 ;        343,37               
  44;1612010 141       ;     27.411,66 ;     27.411,66 ;          0,00               
  44;1612099 174       ;     67.301,20 ;     67.301,20 ;          0,00               
  44;  SUBTOTAIS       ; 17.814.945,57 ; 17.797.867,88 ;     17.077,69               
